id,image_name,image_organ,answer,answer_type,question_type,question,phrase_type
2885,images/synpic42157.jpg,"Diverticuli. Multiple, round, well-defined <task_related_visual>outpouchings along the colon wall compatible with diverticula</task_related_visual>. Visible on this CT of the abdomen.",OPEN,PRES,<task_related>What</task_related> is the <task_related>findings</task_related> located in the <task_related>sigmoid colon</task_related>?,frame
2886,images/synpic60703.jpg,"Basal Ganglia. The edema is located in the <task_related_visual>bilateral basal ganglia</task_related_visual>, where the MRI shows <task_related_visual>hyperintense signal changes typical of edema</task_related_visual>.",OPEN,"POS, PRES",<task_related>What brain region</task_related> demonstrates <task_related>edema</task_related>?,para
2887,images/synpic60703.jpg,"Basal Ganglia. Hyperintense signal is observed in the <task_related_visual>basal ganglia on T2/FLAIR MRI</task_related_visual>, consistent with <task_related_visual>edema or an abnormal pathology in this region</task_related_visual>.",OPEN,"POS, PRES",<task_related>What</task_related> is the <task_related>edematous area located</task_related> in the <task_related>brain</task_related>?,frame
2888,images/synpic60703.jpg,"Basal Ganglia. The <task_related_visual>basal ganglia region shows increased signal intensity on T2/FLAIR MRI sequences</task_related_visual>, indicating edema.",OPEN,"POS, PRES",<task_related>What area of the brain</task_related> is <task_related>edematous</task_related>?,freeform
2889,images/synpic60703.jpg,"Basal Ganglia. The edematous area appears as <task_related_visual>hyperintense regions on T2/FLAIR MRI sequence, located within the basal ganglia bilaterally</task_related_visual>.",OPEN,"POS, PRES",<task_related>What</task_related> is the <task_related>edematous area</task_related> located in the <task_related>brain</task_related>?,frame
2890,images/synpic24729.jpg,"Axial. The image shows a <task_related_visual>cross-sectional</task_related_visual> view typical of <task_related_visual>axial CT scans</task_related_visual>, cutting horizontally through the abdomen.",OPEN,PLANE,<task_related>What type</task_related> of <task_related>plane</task_related> is this image of?,freeform
2891,images/synpic24729.jpg,"Axial. This is an <task_related_visual>axial CT scan of the abdomen</task_related_visual>, displaying <task_related_visual>cross-sectional anatomy horizontally</task_related_visual>.",OPEN,PLANE,<task_related>What plane</task_related> was this image <task_related>taken in</task_related>?,para
2892,images/synpic22020.jpg,"Psoas Major Muscle. The <task_related_visual>bilateral large, elongated structures</task_related_visual> on either side of the <task_related_visual>lumbar spine</task_related_visual> are the psoas major muscles.",OPEN,PRES,<task_related>What</task_related> is the <task_related>muscle adjacent</task_related> to the <task_related>vertebrae</task_related>?,para
2893,images/synpic22020.jpg,Psoas Major Muscle. The Psoas Major Muscle is seen bilaterally as <task_related_visual>elongated soft-tissue structures</task_related_visual> adjacent to the <task_related_visual>lumbar spine</task_related_visual>.,OPEN,PRES,What is the <task_related>muscle</task_related> near the <task_related>vertebrae</task_related>?,frame
2894,images/synpic22020.jpg,"Psoas Major Muscle. The Psoas Major Muscles are seen lateral to the lumbar vertebrae, appearing as <task_related_visual>large, symmetric soft tissue structures</task_related_visual>.",OPEN,PRES,<task_related>What muscle</task_related> surrounds the <task_related>vertebrae</task_related>?,freeform
2895,images/synpic22020.jpg,Psoas Major Muscle. The Psoas Major Muscle is visible <task_related_visual>anterior to the lumbar spine as bilateral symmetrical structures with homogenous attenuation</task_related_visual>.,OPEN,PRES,<task_related>What</task_related> is the <task_related>muscle near the vertebrae</task_related>?,frame
2896,images/synpic53816.jpg,"Axial. This is an <task_related_visual>axial section</task_related_visual> of an MRI of the <task_related_visual>head</task_related_visual>, showing horizontal, cross-sectional views of the brain.",OPEN,PLANE,<task_related>What section</task_related> is this <task_related>image</task_related>?,para
2897,images/synpic53816.jpg,"Axial. The <task_related_visual>head is imaged in horizontal slices from top to bottom</task_related_visual>, consistent with the <task_related_visual>axial plane</task_related_visual>.",OPEN,PLANE,<task_related>What plane</task_related> is this <task_related>image taken</task_related>?,freeform
2898,images/synpic22020.jpg,Yes. <task_related_visual>Bright regions within the bowel</task_related_visual> on CT indicate <task_related_visual>oral contrast material in the colon</task_related_visual>.,CLOSED,POS,Is there <task_related>oral contrast</task_related> located in the <task_related>colon</task_related>?,freeform
2899,images/synpic22020.jpg,"Yes. <task_related_visual>High-density material is visible within the colon lumen</task_related_visual>, consistent with oral contrast.",CLOSED,POS,Is there <task_related>oral contrast</task_related> located in the <task_related>colon</task_related>?,frame
2900,images/synpic22020.jpg,"Yes. There's <task_related_visual>high-density material within the bowel loops</task_related_visual>, consistent with oral contrast in the colon.",CLOSED,POS,Is there <task_related>oral contrast</task_related> in the <task_related>colon</task_related>?,para
2901,images/synpic22020.jpg,"Yes. The <task_related_visual>colon is filled with a radiopaque material, visible as bright white regions</task_related_visual> consistent with oral contrast on CT imaging.",CLOSED,POS,Is there <task_related>oral contrast</task_related> located in the <task_related>colon</task_related>?,frame
2906,images/synpic48714.jpg,Subarachnoid. Hyperdense areas throughout the <task_related_visual>subarachnoid space</task_related_visual> indicate a <task_related_visual>subarachnoid hemorrhage</task_related_visual>.,OPEN,PRES,<task_related>What category</task_related> is the <task_related>hemorrhage</task_related>?,para
2907,images/synpic48714.jpg,"Subarachnoid. High-density areas along <task_related_visual>sulci suggest blood</task_related_visual>, characteristic of <task_related_visual>subarachnoid hemorrhage on non-contrast head CT</task_related_visual>.",OPEN,PRES,<task_related>What</task_related> is the <task_related>hemorrhage</task_related>?,frame
2908,images/synpic48714.jpg,"Subarachnoid. <task_related_visual>Increased density in the subarachnoid spaces</task_related_visual>, especially <task_related_visual>around the brain sulci</task_related_visual>, indicates subarachnoid hemorrhage on this CT head scan.",OPEN,PRES,<task_related>What type</task_related> of <task_related>hemorrhage</task_related> is shown?,freeform
2909,images/synpic48714.jpg,Subarachnoid. The <task_related_visual>high-density areas in the basal cisterns</task_related_visual> indicate subarachnoid hemorrhage.,OPEN,PRES,<task_related>What</task_related> is the <task_related>hemorrhage</task_related>?,frame
2910,images/synpic22828.jpg,Yes. <task_related_visual>Enhanced vessels and renal cortices</task_related_visual> suggest the use of <task_related_visual>IV contrast in this CT abdomen scan</task_related_visual>.,CLOSED,MODALITY,Did this patient receive <task_related>IV contrast</task_related>?,para
2911,images/synpic22828.jpg,Yes. <task_related_visual>Enhancement of the vascular structures in the abdomen</task_related_visual> indicates the use of IV contrast in this CT scan.,CLOSED,MODALITY,Was <task_related>IV contrast</task_related> given to the <task_related>patient</task_related>?,freeform
2912,images/synpic40500.jpg,"Yes. The <task_related_visual>CSF in the brain ventricles appears bright</task_related_visual> on this T2-weighted MRI, which is indicative of high signal intensity.",CLOSED,COLOR,Does the <task_related>CSF</task_related> have <task_related>high signal intensity</task_related>?,freeform
2913,images/synpic40500.jpg,"Yes. The <task_related_visual>cerebrospinal fluid (CSF) in the ventricles displays high signal intensity</task_related_visual>, appearing bright white.",CLOSED,COLOR,Is the <task_related>CSF</task_related> <task_related>high signal intensity</task_related>?,frame
2914,images/synpic40500.jpg,Yes. There is <task_related_visual>diffuse high signal intensity within the cerebrospinal fluid (CSF) spaces</task_related_visual> on this brain MRI diffusion-weighted image.,CLOSED,COLOR,Is there <task_related>high signal intensity</task_related> in the <task_related>CSF</task_related>?,para
2915,images/synpic40500.jpg,"Yes. The cerebrospinal fluid (CSF) in the ventricles exhibits <task_related_visual>high signal intensity</task_related_visual> on this brain MRI, appearing <task_related_visual>bright white against the darker surrounding brain tissue</task_related_visual>.",CLOSED,COLOR,Is the <task_related>CSF high signal intensity</task_related>?,frame
2916,images/synpic40500.jpg,"MRI. This is a brain MRI, evident from the <task_related_visual>detailed brain anatomy</task_related_visual> and the <task_related_visual>grayscale gradient representing different tissue densities</task_related_visual>.",OPEN,MODALITY,<task_related>What modality</task_related> is this image <task_related>taken</task_related>?,freeform
2917,images/synpic58902.jpg,"FLAIR. The image is a FLAIR MRI, identifiable by <task_related_visual>suppression of cerebrospinal fluid signal</task_related_visual>, making the <task_related_visual>fluid-attenuated areas appear dark</task_related_visual>.",CLOSED,MODALITY,"Is this a <task_related>T1 weighted</task_related>, <task_related>T2 weighted</task_related>, or <task_related>FLAIR</task_related> image?",freeform
2918,images/synpic58902.jpg,"FLAIR. FLAIR, Fluid-attenuated inversion recovery sequence is characterized by <task_related_visual>suppression of cerebrospinal fluid</task_related_visual> on T2-weighted images, as evidenced by <task_related_visual>the dark ventricles</task_related_visual>.",OPEN,MODALITY,<task_related>What</task_related> is the <task_related>MRI modality</task_related> depicted in this image?,para
